"Valor Mercado","Tipo","Valor Compra","Edad","Edad Maxima"
"21993.203329171","2","38987","4","14"
"23988.836893267","2","43029","4","14"
"26328.2021088","2","43047","4","14"
"7698.791667681","2","38392","11","14"
"6351.226112051","2","43667","11","12"
"8153.3764666124","2","39058","11","14"
"34077.109224929","2","44759","2","15"
"14917.566616971","2","40926","7","14"
"10542.68363286","2","39389","9","15"
"13117.543521934","2","39435","8","14"
"16200.325797244","2","44078","6","13"
"16717.889232585","2","44234","6","14"
"15107.403112867","2","39233","7","15"
"20200.979054685","2","41498","5","15"
"6623.6661239849","2","43184","11","12"
"7163.6893869709","2","41492","10","12"
"22300.714972869","2","40001","4","14"
"17848.742923314","2","42877","6","14"
"27843.493580644","2","39259","2","13"
"13707.40583055","2","42674","9","15"
"17385.815156932","2","43219","6","15"
"8125.120879118","2","40518","11","14"
"8497.8001580334","2","38748","9","13"
"14362.709347537","2","41484","8","15"
"31072.93088181","2","43015","2","15"
"14940.20250977","2","40519","8","15"
"24283.21607488","2","41893","4","15"
"31235.133223148","2","44413","3","14"
"24632.236079473","2","38190","3","15"
"14823.842823381","2","38095","6","13"
"23223.947659366","2","43572","4","13"
"11944.375185312","2","39422","7","13"
"21457.769723958","2","40961","5","15"
"26690.15291201","2","40177","3","15"
"20207.064553013","2","40333","4","13"
"31035.31750596","2","43836","3","15"
"12584.060329425","2","44686","7","12"
"31159.629331502","2","40927","2","15"
"24126.77045316","2","38677","3","13"
"22515.005734368","2","44516","4","12"
"19451.492730791","2","38484","5","15"
"13196.903159663","2","43506","7","12"
"11406.163400871","2","44589","10","15"
"27384.885665738","2","43900","3","13"
"26104.659122629","2","41283","3","12"
"19857.998338352","2","38676","4","13"
"19533.852694519","2","38886","5","14"
"17739.350387491","2","41745","5","13"
"5411.3678058092","2","38696","11","12"
"13034.553943419","2","39461","7","13"
"21442.260493048","2","42395","4","12"
"10472.584359903","2","38265","10","15"
"15360.467096031","2","39757","6","12"
"8521.7992656247","2","42859","10","12"
"32472.994696648","2","44812","2","15"
"15018.758763921","2","42982","7","14"
"20995.362500804","2","39946","4","15"
"28097.271028724","2","43549","3","14"
"9613.0738336726","2","43799","11","15"
"17617.54479776","2","41393","6","13"
"8918.4142384565","2","42993","9","12"
"11242.891556593","2","39575","8","13"
"13717.747180749","2","43106","9","15"
"10644.825449135","2","43853","9","13"
"8642.9322333595","2","40324","9","12"
"8138.8711594554","2","40823","11","14"
"23334.063177858","2","42931","4","15"
"14839.041033982","2","38433","6","13"
"7343.0140432827","2","39910","10","12"
"9674.6783148444","2","43193","10","13"
"31874.839446916","2","43660","2","13"
"28241.147844251","2","43772","3","14"
"31321.718464713","2","41949","2","14"
"33639.823715727","2","44520","2","13"
"22562.013278655","2","44655","4","12"
"17347.144605031","2","41787","7","15"
"9251.6615879404","2","39863","10","14"
"21345.243224386","2","39790","4","13"
"18481.193599793","2","42118","5","14"
"18169.832639673","2","39897","5","13"
"18371.247432055","2","40451","6","14"
"16871.298578646","2","40530","6","14"
"8086.4900321655","2","39288","9","12"
"7920.7207216177","2","38060","11","14"
"26244.420886725","2","42537","3","12"
"22352.718055149","2","41253","4","12"
"19048.581294676","2","39683","6","15"
"6280.7595023389","2","42796","11","12"
"17401.022658005","2","42777","7","15"
"11089.655729272","2","42489","9","14"
"9056.9709955655","2","40577","11","15"
"16604.665966387","2","41317","6","13"
"23969.57431233","2","41922","3","12"
"8718.7206524004","2","38467","9","12"
"6570.4456739885","2","38011","10","12"
"13679.883722484","2","43337","7","13"
"22162.481720601","2","43819","5","15"
"9312.6804319785","2","41925","9","12"
"7606.3597944636","2","38925","9","12"
"10553.198654033","2","39041","9","14"
"30115.575983466","2","42483","3","14"
"14148.328807936","2","42553","7","13"
"9109.1381983188","2","43645","11","15"
"19210.885354278","2","44994","6","13"
"12138.058011724","2","43323","10","15"
"21073.617118211","2","39496","4","12"
"23021.783204299","2","39658","4","13"
"12225.038148687","2","44490","9","14"
"17712.990306404","2","42552","6","14"
"14458.403986311","2","40580","6","13"
"7679.9985122191","2","43855","10","12"
"27527.571131778","2","43400","3","14"
"13888.16737986","2","38611","6","12"
"11121.962195678","2","43478","10","15"
"8960.4721799402","2","38611","10","14"
"21124.163523975","2","43850","5","14"
"8696.6013308834","2","38553","9","13"
"9272.4962326586","2","39230","11","15"
"26506.348948285","2","44196","3","12"
"8615.9781700434","2","39061","9","12"
"12073.608087641","2","44099","9","15"
"10609.737738065","2","41391","8","13"
"7787.071741208","2","42804","10","12"
"32196.617131674","2","42663","2","15"
"7695.9278541333","2","42303","10","12"
"9399.2459543638","2","38995","8","12"
"14612.592261449","2","40625","6","12"
"8864.627083716","2","38198","10","14"
"16240.948018462","2","43117","6","13"
"6569.8395893865","2","40556","11","13"
"30104.851700469","2","42331","2","12"
"9554.8087425993","2","41268","8","12"
"32183.366253892","2","43103","2","14"
"30964.942880141","2","44182","2","14"
"10485.153272379","2","43758","11","15"
"17804.151165504","2","38014","5","12"
"16222.562275176","2","42129","7","15"
"13740.91854706","2","40920","6","12"
"25761.692229579","2","39929","3","14"
"11847.856330486","2","39866","8","13"
"15629.556367042","2","40589","7","15"
"14155.480321663","2","42024","8","14"
"9535.9014411798","2","43121","9","12"
"6569.2429397236","2","42819","11","12"
"12040.238460454","2","44507","9","14"
"17408.458301536","2","39769","5","12"
"17010.866288102","2","38546","6","15"
"6315.5732081379","2","42345","11","12"
"8566.7854115177","2","41140","10","13"
"29333.335223042","2","44210","2","12"
"26860.446565199","2","41632","3","14"
"22798.811751633","2","41573","4","14"
"11837.961263021","2","39026","7","12"
"11259.265385432","2","42335","9","14"
"27610.892438008","2","41563","3","15"
"13813.433294683","2","42466","7","12"
"14341.511386475","2","42281","6","12"
"8427.4211709982","2","39102","11","15"
"13116.953441635","2","39451","7","13"
"7277.3319281326","2","38278","10","13"
"9328.6039232211","2","43243","9","12"
"12217.680760001","2","43074","8","14"
"21432.475146674","2","44490","5","14"
"13221.706602032","2","39916","7","14"
"11744.307327493","2","43729","9","14"
"29371.437680193","2","39337","2","14"
"7376.9973157388","2","38348","10","13"
"9164.0783357355","2","44612","11","14"
"11370.787014088","2","39187","9","14"
"12820.164753645","2","44554","8","14"
"30886.206468494","2","44821","2","12"
"16321.633289114","2","39483","6","14"
"9939.2985788139","2","44530","11","15"
"10227.614387217","2","44460","10","14"
"18142.577775764","2","43584","6","14"
"12843.246495524","2","43575","9","15"
"15175.175216654","2","39409","7","15"
"9878.8108454551","2","43801","10","13"
"12535.642221884","2","44699","7","12"
"28360.28431413","2","38846","2","13"
"19434.712178967","2","40343","5","14"
"7802.4415511262","2","39085","10","13"
"15813.014157687","2","40893","6","12"
"27237.044711232","2","43663","3","13"
"22672.012594726","2","40667","4","14"
"8946.8410358522","2","38977","9","13"
"10788.127004227","2","40581","9","13"
"12859.527720554","2","40822","8","15"
"12792.575554261","2","38074","8","15"
"13453.165273382","2","44442","8","15"
"9587.1105496665","2","44979","10","13"
"17898.85862106","2","39302","5","13"
"24424.756482749","2","38206","3","12"
"7211.2831066213","2","40692","11","13"
"27517.888445483","2","41423","3","15"
"9603.126132226","2","41440","8","12"
"18640.24971483","2","39694","5","14"
"18767.118087511","2","44000","5","12"
"11529.240173549","2","43598","8","12"
"10486.125589963","2","38318","9","14"
"19012.216062045","2","44854","6","13"
"16576.745931761","2","41945","6","13"
"19511.495595697","2","42843","5","13"
"18017.502151827","2","40827","6","15"
"21247.537759475","2","42010","5","15"
"7873.4926379834","2","40254","9","12"
"15058.613539091","2","41865","7","14"
"24316.835689908","2","41951","4","15"
"25771.406328708","2","38794","3","15"
"7678.070674272","2","43326","11","13"
"26027.378516561","2","44902","4","15"
"20926.503862884","2","43180","4","12"
"9802.9048535509","2","41320","10","15"
"11866.816628468","2","44711","9","13"
"16582.541794913","2","44498","7","14"
"11958.50057707","2","38902","8","15"
"16782.921875168","2","39348","5","12"
"8657.6287503015","2","43247","10","13"
"12506.646948713","2","42842","8","13"
"9513.6056881864","2","40829","9","12"
"26192.801007259","2","41989","3","13"
"13266.952145434","2","42685","8","14"
"14159.461003261","2","38465","7","14"
"10997.04212906","2","41107","8","12"
"16398.1023279","2","44126","7","15"
"28640.36489935","2","40766","2","15"
"8247.4448767552","2","41128","11","14"
"33190.524104116","2","43664","2","12"
"12793.972492123","2","43640","9","15"
"9240.4404462788","2","39366","8","12"
"13627.80329785","2","43846","8","14"
"23649.285634009","2","43306","4","12"
"13777.021755029","2","38302","6","12"
"14215.071009491","2","40708","7","14"
"12777.185468974","2","39658","8","15"
"12957.211842058","2","38564","8","15"
"8508.1519872451","2","38924","11","15"
"9036.9724773013","2","43034","10","14"
"23029.971173893","2","38511","3","15"
"8680.1496424365","2","41851","10","13"
"31483.201605694","2","41352","2","15"
"10475.879230801","2","43157","9","13"
"17262.830733898","2","44379","6","13"
"8367.8763200876","2","38505","11","15"
"14003.013553353","2","41465","7","14"
"28993.994669703","2","43645","3","15"
"13589.500638596","2","38818","6","12"
"12482.653594299","2","42000","8","14"
"19885.690900575","2","39613","4","12"
"25953.183504087","2","44774","4","15"
"23836.886702965","2","41123","4","15"
"14106.575965243","2","44452","7","13"
"22154.877986173","2","41083","4","15"
"20899.672168161","2","41600","4","12"
"27007.646443435","2","43980","3","13"
"21110.234926719","2","38486","3","12"
"11773.204201013","2","38521","8","14"
"22119.490987215","2","43734","5","15"
"13315.11582665","2","40047","7","13"
"12455.404218787","2","40110","8","15"
"8632.2374084099","2","44426","11","13"
"11334.536089359","2","41870","10","15"
"12396.682354941","2","39885","8","14"
"16659.152233823","2","43376","6","14"
"10472.895886839","2","38995","9","14"
"17041.416533711","2","43350","6","13"
"18588.233884664","2","42772","5","14"
"13320.000674656","2","38300","7","14"
"29146.313644252","2","41722","3","14"
"32542.510609693","2","43584","2","14"
"8841.9135330321","2","41834","10","13"
"13927.221970365","2","41451","8","15"
"12676.411012532","2","43239","9","15"
"15999.214862505","2","44480","7","14"
"9328.9126076935","2","44728","9","12"
"28106.505546322","2","39776","2","14"
"31812.318029265","2","42155","2","14"
"14508.404879125","2","41785","8","15"
"12939.330532503","2","41575","8","13"
"13119.667689758","2","41963","8","14"
"21748.057679537","2","40436","5","15"
"12630.596414362","2","43040","8","13"
"16148.342125695","2","42060","5","12"
"18816.279404498","2","42637","6","15"
"22553.813775965","2","38369","4","14"
"17922.69507901","2","44106","6","15"
"16748.050495102","2","43996","6","13"
"10194.326113095","2","41019","10","15"
"9856.3617825539","2","40637","8","12"
"23634.358925723","2","44342","4","13"
"8188.1232883155","2","42728","11","14"
"13058.473271337","2","38261","7","13"
"8942.0784514607","2","39147","10","14"
"25501.175610487","2","42520","3","12"
"17401.817851728","2","44720","6","13"
"17613.176437338","2","43639","5","12"
"17750.038062967","2","42641","6","14"
"13175.884628072","2","42392","8","14"
"8559.4713363018","2","42684","11","14"
"22072.048430375","2","38926","3","12"
"27948.036240462","2","41499","2","12"
"13192.720989984","2","40593","8","14"
"6287.8727173585","2","40985","11","12"
"15003.491815839","2","39703","6","14"
"20376.54836315","2","41140","4","12"
"26040.593442283","2","41745","3","13"
"29441.000796148","2","42174","3","15"
"18627.7564011","2","43852","6","14"
"17477.840969632","2","42025","6","13"
"14445.981291596","2","40682","7","13"
"11080.251888061","2","39466","7","12"
"15285.689954079","2","39696","7","15"
"16424.83606114","2","44663","8","15"
"14180.175885696","2","43781","7","12"
"17827.879978442","2","42828","6","14"
"33319.038946562","2","44624","2","14"
"30598.507193951","2","38791","2","15"
"12003.402502821","2","42252","8","13"
"12164.534844538","2","41493","9","15"
"24508.121800226","2","42149","4","13"
"30070.39430052","2","43498","3","15"
"14774.303015198","2","40346","7","15"
"10359.940763695","2","40380","9","13"
"9413.9292468751","2","44932","11","14"
"13393.576091333","2","40796","7","12"
"28657.517378835","2","38019","2","13"
"10616.174612298","2","44433","10","15"
"22397.36633258","2","42026","4","14"
"35205.546393184","2","44883","2","13"
"17564.859140708","2","44497","6","13"
"7926.2116043368","2","38752","11","14"
"6262.7648317543","2","41742","11","12"
"31868.738654666","2","39364","2","14"
"12846.500746509","2","40270","7","13"
"13774.613169083","2","41429","7","13"
"12870.66858012","2","41410","8","14"
"19944.467614821","2","38397","4","14"
"22419.992693267","2","40408","4","15"
"8719.0398854477","2","40916","11","14"
"10400.872935592","2","42848","9","13"
"18029.769438364","2","43313","6","14"
"30621.35733655","2","40220","2","15"
"6964.4117464939","2","38282","10","12"
"14237.678970211","2","42375","8","15"
"10430.986362431","2","42022","9","13"
"30536.952514843","2","43562","2","12"
"9283.2863694013","2","44759","10","13"
"20235.333304377","2","42024","6","15"
"17229.316420738","2","39041","6","15"
"15132.169015765","2","42567","8","15"
"8404.8618245341","2","41913","11","14"
"23185.473720448","2","41588","4","14"
"12302.382103667","2","44596","9","14"
"10963.744448436","2","44143","9","14"
"8370.0340638825","2","43761","10","12"
"31087.906398608","2","41154","2","12"
"21541.001764603","2","43396","5","15"
"8600.298321982","2","41466","10","13"
"14197.023886898","2","42254","8","15"
"8820.9466400428","2","39091","11","15"
"26674.293174711","2","41464","3","14"
"10279.746264689","2","42349","9","13"
"19600.234010782","2","38753","5","15"
"23795.678485945","2","43009","4","14"
"7364.2819320433","2","41166","10","12"
"11262.060290391","2","41202","8","13"
"15787.724955895","2","41039","6","12"
"22167.391017968","2","38605","4","14"
"16571.267191066","2","40847","5","12"
"9279.7604669397","2","44742","10","13"
"7194.0442636365","2","41746","10","12"
"17145.506561225","2","40660","5","13"
"11887.269673086","2","42621","10","15"
"17119.778428503","2","42141","7","15"
"22528.734082988","2","40410","4","14"
"12451.097001637","2","40674","7","13"
"27364.965385164","2","38635","3","14"
"32769.943100546","2","42365","2","12"
"17143.49822694","2","43379","6","13"
"30922.828667283","2","42356","2","13"
"17288.814307103","2","41533","6","14"
"8011.975976337","2","39806","10","13"
"26502.206549177","2","42485","3","13"
"6177.4950373309","2","44676","11","12"
"26957.865430278","2","41857","3","14"
"8350.0638582399","2","40490","9","12"
"26958.688032582","2","42037","3","14"
"13626.445842327","2","44635","7","13"
"20873.828734786","2","41121","4","13"
"17081.632570981","2","41635","5","12"
